"","X","Date","scaled_change","lag_volume_scaled"
"27",757,"2017-01-27",0.561754769095266,0.642642714315761
"28",758,"2017-01-28",0.577502403589064,0.652419332471931
"29",759,"2017-01-29",0.593326061066423,0.662345811056603
"30",760,"2017-01-30",0.609221769635464,0.67243010735527
"31",761,"2017-01-31",0.625185452230981,0.682681572805287
"32",762,"2017-02-01",0.64121306938879,0.693110879261006
"33",763,"2017-02-02",0.657300625728055,0.703729167172019
"34",764,"2017-02-03",0.673444089800684,0.714547477620662
"35",765,"2017-02-04",0.689639299450405,0.725575912850588
"36",766,"2017-02-05",0.705882120987979,0.736822942654013
"37",767,"2017-02-06",0.722168405376723,0.748293153750383
"38",768,"2017-02-07",0.738494319711523,0.759987742351558
"39",769,"2017-02-08",0.75485602400817,0.771907163244205
"40",770,"2017-02-09",0.771249786439743,0.784051784321799
"41",771,"2017-02-10",0.787672308932217,0.796418754652952
"42",772,"2017-02-11",0.804121157297802,0.809002221733406
"43",773,"2017-02-12",0.820594427795814,0.821796551109539
"44",774,"2017-02-13",0.837090417055651,0.834796551201404
"45",775,"2017-02-14",0.853607878028444,0.847996268935734
"46",776,"2017-02-15",0.870145604608124,0.861390127666077
"47",777,"2017-02-16",0.886701844196293,0.874972744100789
"48",778,"2017-02-17",0.903274704677064,0.888737734174921
"49",779,"2017-02-18",0.919862481264694,0.902679998455543
"50",780,"2017-02-19",0.936463857454416,0.916795764368982
"51",781,"2017-02-20",0.953078239808167,0.931081522529527
"52",782,"2017-02-21",0.969705778721766,0.94553199439328
"53",783,"2017-02-22",0.986346550829606,0.960140571279209
"54",784,"2017-02-23",1.00300105444238,0.974901252431486
"55",785,"2017-02-24",1.01967022543285,0.989806854833606
"56",786,"2017-02-25",1.03635550391686,1.00484973580136
"57",787,"2017-02-26",1.0530583741267,1.02002290751825
"58",788,"2017-02-27",1.0697803642554,1.03532158675769
"59",789,"2017-02-28",1.08652366895904,1.05074369605845
"60",790,"2017-03-01",1.10329179035981,1.06628857232193
"61",791,"2017-03-02",1.12008929821673,1.08195631292207
"62",792,"2017-03-03",1.13692105991782,1.09774769830424
"63",793,"2017-03-04",1.15379330351779,1.113664634792
"64",794,"2017-03-05",1.17071387778145,1.12970981840868
"65",795,"2017-03-06",1.18769269360115,1.14588509753177
"66",796,"2017-03-07",1.20474100360699,1.16219208169453
"67",797,"2017-03-08",1.22187113044149,1.17863303982356
"68",798,"2017-03-09",1.23909707967482,1.19521038052913
"69",799,"2017-03-10",1.25643479836681,1.21192585759435
"70",800,"2017-03-11",1.27390253749021,1.22878227608211
"71",801,"2017-03-12",1.29152096346391,1.24578379136409
"72",802,"2017-03-13",1.30931308908858,1.26293654814087
"73",803,"2017-03-14",1.32730545843357,1.28024860905364
"74",804,"2017-03-15",1.34552893476109,1.29772956947993
"75",805,"2017-03-16",1.3640189853331,1.31538817290769
"76",806,"2017-03-17",1.38281733848501,1.33323123406035
"77",807,"2017-03-18",1.40197255983579,1.35126382093409
"78",808,"2017-03-19",1.42154237852502,1.36949006771212
"79",809,"2017-03-20",1.44159460130403,1.38791362330516
"80",810,"2017-03-21",1.46220839437509,1.40653784819573
"81",811,"2017-03-22",1.48347366686299,1.42536527182378
"82",812,"2017-03-23",1.5054909169823,1.4443951419555
"83",813,"2017-03-24",1.52837161448803,1.46362401947804
"84",814,"2017-03-25",1.55223502059657,1.48304679137971
"85",815,"2017-03-26",1.57720301209233,1.5026572278085
"86",816,"2017-03-27",1.60338519555844,1.52244820432254
"87",817,"2017-03-28",1.63085731477389,1.54241195702304
"88",818,"2017-03-29",1.65939458410971,1.56254054166022
"89",819,"2017-03-30",1.68778677201802,1.58282581075912
"90",820,"2017-03-31",1.71595569419627,1.60325831176651
"91",821,"2017-04-01",1.7438058455592,1.62382745537202
"92",822,"2017-04-02",1.77123909309653,1.64452220135863
"93",823,"2017-04-03",1.79814918248398,1.66533207265562
"94",824,"2017-04-04",1.82444533193111,1.68624756233252
"95",825,"2017-04-05",1.85004830951954,1.70726026217805
"96",826,"2017-04-06",1.87486787239427,1.72836288154778
"97",827,"2017-04-07",1.89879665819151,1.74954877814712
"98",828,"2017-04-08",1.92171808368547,1.77081028347569
"99",829,"2017-04-09",1.94351850556981,1.79213742146891
"100",830,"2017-04-10",1.96409357971821,1.81351795674285
"101",831,"2017-04-11",1.9833672950513,1.83493668770869
"102",832,"2017-04-12",2.00129528944641,1.85637560615729
"103",833,"2017-04-13",2.01784826353655,1.87781603076225
"104",834,"2017-04-14",2.03299788750405,1.89923587812463
"105",835,"2017-04-15",2.04672545620823,1.92060847390968
"106",836,"2017-04-16",2.05900664017844,1.94190186440207
"107",837,"2017-04-17",2.06982455713549,1.9630783941498
"108",838,"2017-04-18",2.07916168141349,1.98409767400039
"109",839,"2017-04-19",2.08702025874689,2.0049164612137
"110",840,"2017-04-20",2.09340867149963,2.02548980720005
"111",841,"2017-04-21",2.09834624067813,2.04577094407827
"112",842,"2017-04-22",2.10185896562888,2.06571462615189
"113",843,"2017-04-23",2.10396867163998,2.08527797633837
"114",844,"2017-04-24",2.10471060733811,2.10441913076096
"115",845,"2017-04-25",2.10413818134499,2.12310332948469
"116",846,"2017-04-26",2.10229598536717,2.14129976382934
"117",847,"2017-04-27",2.09922803335069,2.15898887983034
"118",848,"2017-04-28",2.09497110006368,2.17616189224149
"119",849,"2017-04-29",2.08957100781501,2.19281380017024
"120",850,"2017-04-30",2.08306570575711,2.20894756957443
"121",851,"2017-05-01",2.07549669153813,2.22456918070222
"122",852,"2017-05-02",2.06690311404756,2.23969207281997
"123",853,"2017-05-03",2.05732863900179,2.2543295340277
"124",854,"2017-05-04",2.04683936178812,2.26849356575636
"125",855,"2017-05-05",2.03551869226589,2.28219539785059
"126",856,"2017-05-06",2.02343363411928,2.29544549728333
"127",857,"2017-05-07",2.01063889801538,2.30825629392859
"128",858,"2017-05-08",1.99718775258789,2.32064979631292
"129",859,"2017-05-09",1.98312792048894,2.33265582306651
"130",860,"2017-05-10",1.96849569656825,2.34430925236124
"131",861,"2017-05-11",1.95333113323141,2.35564712723315
"132",862,"2017-05-12",1.93768484030674,2.36670569117046
"133",863,"2017-05-13",1.92161142494097,2.37751999167114
"134",864,"2017-05-14",1.90515975784527,2.38812186731929
"135",865,"2017-05-15",1.88839484787784,2.39853546960905
"136",866,"2017-05-16",1.871390995456,2.40878180748202
"137",867,"2017-05-17",1.85420208239979,2.4188797414584
"138",868,"2017-05-18",1.83686513965125,2.42884559477026
"139",869,"2017-05-19",1.81942278297436,2.43869361215715
"140",870,"2017-05-20",1.80193238358914,2.44843315525247
"141",871,"2017-05-21",1.78444590205801,2.45806365794933
"142",872,"2017-05-22",1.76700275948292,2.46757576813232
"143",873,"2017-05-23",1.74963806994543,2.47695346666034
"144",874,"2017-05-24",1.73239979015036,2.48617964490439
"145",875,"2017-05-25",1.71532605785238,2.49524000711404
"146",876,"2017-05-26",1.69844309138953,2.5041191243534
"147",877,"2017-05-27",1.68177953451337,2.51279972124746
"148",878,"2017-05-28",1.66535446795344,2.52126819590741
"149",879,"2017-05-29",1.64916102270964,2.52950974597408
"150",880,"2017-05-30",1.63318096128186,2.53750582153132
"151",881,"2017-05-31",1.61739704726391,2.54523744045046
"152",882,"2017-06-01",1.60181285328235,2.55269109866901
"153",883,"2017-06-02",1.58644531105712,2.55985890163627
"154",884,"2017-06-03",1.57129503147702,2.56673865383224
"155",885,"2017-06-04",1.55634038639376,2.57332948849586
"156",886,"2017-06-05",1.54156297681465,2.57962464100346
"157",887,"2017-06-06",1.52695645640144,2.58561056980403
"158",888,"2017-06-07",1.51250815701655,2.59127257568309
"159",889,"2017-06-08",1.49821549246435,2.59660174863026
"160",890,"2017-06-09",1.48408311503935,2.60159328758269
"161",891,"2017-06-10",1.47011382415151,2.60624536533035
"162",892,"2017-06-11",1.45630622623057,2.61055197335414
"163",893,"2017-06-12",1.44264753213504,2.61450533191322
"164",894,"2017-06-13",1.42911739256676,2.61810005863451
"165",895,"2017-06-14",1.4157002511348,2.62133275949219
"166",896,"2017-06-15",1.40237307731104,2.62420196150315
"167",897,"2017-06-16",1.38911378659153,2.6267108763874
"168",898,"2017-06-17",1.37590993305239,2.62886815220743
"169",899,"2017-06-18",1.36274080649002,2.63067931871744
"170",900,"2017-06-19",1.34958728643792,2.6321460155119
"171",901,"2017-06-20",1.33643310226014,2.63326960427547
"172",902,"2017-06-21",1.32325591827486,2.63405064406093
"173",903,"2017-06-22",1.31002954052885,2.63448742116451
"174",904,"2017-06-23",1.29672487313675,2.63458070444883
"175",905,"2017-06-24",1.28331973380119,2.63433933913997
"176",906,"2017-06-25",1.26977238568232,2.63377637007856
"177",907,"2017-06-26",1.25603208614178,2.63290370503566
"178",908,"2017-06-27",1.24205110199771,2.63173306348545
"179",909,"2017-06-28",1.22779693379976,2.63027534725352
"180",910,"2017-06-29",1.21324853319846,2.62854194859566
"181",911,"2017-06-30",1.19841168632135,2.6265477591809
"182",912,"2017-07-01",1.1833143078946,2.62430826135427
"183",913,"2017-07-02",1.16798664562555,2.62183323634811
"184",914,"2017-07-03",1.15246649679606,2.61912310570088
"185",915,"2017-07-04",1.1367927910615,2.61616863368274
"186",916,"2017-07-05",1.12101235487526,2.61295994948134
"187",917,"2017-07-06",1.10518782727261,2.60948843489262
"188",918,"2017-07-07",1.08939193919644,2.60574837802939
"189",919,"2017-07-08",1.07371564031468,2.60173623329318
"190",920,"2017-07-09",1.05824776375804,2.59744371264268
"191",921,"2017-07-10",1.04305602565274,2.59285375587606
"192",922,"2017-07-11",1.02820049968062,2.58794668451839
"193",923,"2017-07-12",1.01372568384954,2.58270629355197
"194",924,"2017-07-13",0.99967514508793,2.57712307669906
"195",925,"2017-07-14",0.986096845922495,2.5711887258382
"196",926,"2017-07-15",0.973058691872986,2.56489302104198
"197",927,"2017-07-16",0.960627440419637,2.5582231474518
"198",928,"2017-07-17",0.948880911120899,2.55116394378967
"199",929,"2017-07-18",0.937885766706333,2.5436969374784
"200",930,"2017-07-19",0.927710394447198,2.53580122158226
"201",931,"2017-07-20",0.918401438485061,2.52746327078805
"202",932,"2017-07-21",0.910011746304643,2.51867224993886
"203",933,"2017-07-22",0.902590867071831,2.50941517702775
"204",934,"2017-07-23",0.896171953186591,2.49967794127835
"205",935,"2017-07-24",0.890785237774962,2.48944863300872
"206",936,"2017-07-25",0.88643556842036,2.47871505935375
"207",937,"2017-07-26",0.883116906549985,2.46746037408046
"208",938,"2017-07-27",0.880845850452457,2.45566392728329
"209",939,"2017-07-28",0.879651822614721,2.44331268500432
"210",940,"2017-07-29",0.879545813209389,2.43040285396463
"211",941,"2017-07-30",0.880518168715505,2.4169300544976
"212",942,"2017-07-31",0.882549892286069,2.40289023570272
"213",943,"2017-08-01",0.885598495290022,2.38828859107032
"214",944,"2017-08-02",0.889618036808285,2.37314101470602
"215",945,"2017-08-03",0.894547859750447,2.35746776762674
"216",946,"2017-08-04",0.900317297220244,2.34128847028324
"217",947,"2017-08-05",0.90685095823623,2.32462202040181
"218",948,"2017-08-06",0.914098516150702,2.30748398658435
"219",949,"2017-08-07",0.922021607298707,2.28988822376185
"220",950,"2017-08-08",0.930598503971688,2.2718526516873
"221",951,"2017-08-09",0.939828140493931,2.25339748649176
"222",952,"2017-08-10",0.949705989486805,2.23454438456984
"223",953,"2017-08-11",0.960210781309665,2.21531658454126
"224",954,"2017-08-12",0.971323809542454,2.19574119175435
"225",955,"2017-08-13",0.983011926783757,2.17584815719714
"226",956,"2017-08-14",0.995230101463761,2.1556655106494
"227",957,"2017-08-15",1.00795420719272,2.13522277413424
"228",958,"2017-08-16",1.02117728331446,2.11455277436666
"229",959,"2017-08-17",1.03486544410325,2.09369037553246
"230",960,"2017-08-18",1.04898745758722,2.07266688547024
"231",961,"2017-08-19",1.06351534285936,2.05151003504258
"232",962,"2017-08-20",1.07841452049251,2.03024676738677
"233",963,"2017-08-21",1.09363228692014,2.00890084696763
"234",964,"2017-08-22",1.1090857349827,1.98749187664156
"235",965,"2017-08-23",1.12468949013396,1.96603482083544
"236",966,"2017-08-24",1.14038475633596,1.94453949365494
"237",967,"2017-08-25",1.15611986929809,1.9230111489157
"238",968,"2017-08-26",1.17182551662609,1.90145414607376
"239",969,"2017-08-27",1.18744438951475,1.87987219853614
"240",970,"2017-08-28",1.2029443344464,1.85826861061147
"241",971,"2017-08-29",1.21830783675735,1.83664638449544
"242",972,"2017-08-30",1.23351772959075,1.81500857012397
"243",973,"2017-08-31",1.24854704067762,1.79335873683409
"244",974,"2017-09-01",1.26338276852464,1.77170081113331
"245",975,"2017-09-02",1.27802262537057,1.75003841819231
"246",976,"2017-09-03",1.29246354558061,1.72837461342931
"247",977,"2017-09-04",1.30670103838669,1.7067116796074
"248",978,"2017-09-05",1.32071607664969,1.68505107276056
"249",979,"2017-09-06",1.33447709324951,1.66339374873722
"250",980,"2017-09-07",1.34795460598829,1.64174106202335
"251",981,"2017-09-08",1.36112871557965,1.62009449877107
"252",982,"2017-09-09",1.37398427264803,1.5984547136564
"253",983,"2017-09-10",1.3864950308892,1.57682194763262
"254",984,"2017-09-11",1.39864949457611,1.5551964240597
"255",985,"2017-09-12",1.41044491754689,1.53357751472856
"256",986,"2017-09-13",1.42188550424864,1.51196360858869
"257",987,"2017-09-14",1.43295841440673,1.49035263769181
"258",988,"2017-09-15",1.44363400578545,1.4687431015715
"259",989,"2017-09-16",1.45388839565665,1.44713319643667
"260",990,"2017-09-17",1.4637174774381,1.42552103874773
"261",991,"2017-09-18",1.47313895665356,1.40390539986054
"262",992,"2017-09-19",1.48217078301725,1.38228360283193
"263",993,"2017-09-20",1.49081355404267,1.36065311492597
"264",994,"2017-09-21",1.49906284683545,1.33901173155592
"265",995,"2017-09-22",1.5069083608952,1.31735879367215
"266",996,"2017-09-23",1.51436155929265,1.29569477483708
"267",997,"2017-09-24",1.52144492136154,1.27402229415189
"268",998,"2017-09-25",1.52816778059312,1.25234494003192
"269",999,"2017-09-26",1.53452682127827,1.23066714030392
"270",1000,"2017-09-27",1.54050396227947,1.20899449678032
"271",1001,"2017-09-28",1.54606691951261,1.18733406574574
"272",1002,"2017-09-29",1.55117714646348,1.16569335967061
"273",1003,"2017-09-30",1.55580760035538,1.14407887460074
"274",1004,"2017-10-01",1.55994028482311,1.12249695207768
"275",1005,"2017-10-02",1.56356806615513,1.10095536862692
"276",1006,"2017-10-03",1.56667920904833,1.07946222747696
"277",1007,"2017-10-04",1.56926846530759,1.05802650126832
"278",1008,"2017-10-05",1.57132715977452,1.03665837558157
"279",1009,"2017-10-06",1.57284392030912,1.01536842877356
"280",1010,"2017-10-07",1.57380036925057,0.994166972953714
"281",1011,"2017-10-08",1.5741886507354,0.973065295416559
"282",1012,"2017-10-09",1.5739910558186,0.9520758201586
"283",1013,"2017-10-10",1.57318433061139,0.931210911284926
"284",1014,"2017-10-11",1.57173824359229,0.910484022141331
"285",1015,"2017-10-12",1.56961915797571,0.88990961415315
"286",1016,"2017-10-13",1.56680095355685,0.869501437937481
"287",1017,"2017-10-14",1.5632840745489,0.849272635998615
"288",1018,"2017-10-15",1.55906848253722,0.829235203433176
"289",1019,"2017-10-16",1.55414923723043,0.809398915962174
"290",1020,"2017-10-17",1.54850675204892,0.789771870002968
"291",1021,"2017-10-18",1.54213383532181,0.770360781661136
"292",1022,"2017-10-19",1.5350245268314,0.751170507125859
"293",1023,"2017-10-20",1.52718416315196,0.732204008569444
"294",1024,"2017-10-21",1.51862471606673,0.713462549638914
"295",1025,"2017-10-22",1.50934249449084,0.694945583074773
"296",1026,"2017-10-23",1.49934592631011,0.676651436000712
"297",1027,"2017-10-24",1.4886591774034,0.658577506465574
"298",1028,"2017-10-25",1.47728756798128,0.640721345386795
"299",1029,"2017-10-26",1.46522036167279,0.623081028651369
"300",1030,"2017-10-27",1.45245517267112,0.605654037260653
"301",1031,"2017-10-28",1.4389994083216,0.588436575827146
"302",1032,"2017-10-29",1.42485680967747,0.571424470925242
"303",1033,"2017-10-30",1.41001715275545,0.554612635606279
"304",1034,"2017-10-31",1.39445820290248,0.537995658192269
"305",1035,"2017-11-01",1.37816237920948,0.521568558289984
"306",1036,"2017-11-02",1.36111036171611,0.505326548570077
"307",1037,"2017-11-03",1.34329693674229,0.489267348782626
"308",1038,"2017-11-04",1.32473643042747,0.473389682110668
"309",1039,"2017-11-05",1.30544485532284,0.45769138537299
"310",1040,"2017-11-06",1.28541615313164,0.442170099102679
"311",1041,"2017-11-07",1.2646518936535,0.426822581480695
"312",1042,"2017-11-08",1.24317140719633,0.41164384954775
"313",1043,"2017-11-09",1.22099800144706,0.396630362084763
"314",1044,"2017-11-10",1.19814571151605,0.381780754356617
"315",1045,"2017-11-11",1.17464892083705,0.36709495418904
"316",1046,"2017-11-12",1.15055717329926,0.352574533945114
"317",1047,"2017-11-13",1.12592101384694,0.338220754817052
"318",1048,"2017-11-14",1.10080008449294,0.324036053754082
"319",1049,"2017-11-15",1.07527447739035,0.310024319166438
"320",1050,"2017-11-16",1.04943957141069,0.296188861679736
"321",1051,"2017-11-17",1.02337954334608,0.28253423461596
"322",1052,"2017-11-18",0.997169810650645,0.269067810346843
"323",1053,"2017-11-19",0.970870622020727,0.255799459819707
"324",1054,"2017-11-20",0.944538215714989,0.242738854553792
"325",1055,"2017-11-21",0.918211043527393,0.229894492948737
"326",1056,"2017-11-22",0.891914903528136,0.217272763413128
"327",1057,"2017-11-23",0.865668263839911,0.20487792247084
"328",1058,"2017-11-24",0.839496641139104,0.192715263740401
"329",1059,"2017-11-25",0.813420568429034,0.180791714261779
"330",1060,"2017-11-26",0.787431924852927,0.169115105546723
"331",1061,"2017-11-27",0.761529193628725,0.157691135869125
"332",1062,"2017-11-28",0.735716408507375,0.146522312720736
"333",1063,"2017-11-29",0.709969945397718,0.135608492576162
"334",1064,"2017-11-30",0.684243074981736,0.124949611843949
"335",1065,"2017-12-01",0.658496337966782,0.11454543656598
"336",1066,"2017-12-02",0.63267313202274,0.104393348580381
"337",1067,"2017-12-03",0.606704904564293,0.0944907533685428
"338",1068,"2017-12-04",0.580541970739515,0.0848351557522043
"339",1069,"2017-12-05",0.554167644638553,0.0754209149221935
"340",1070,"2017-12-06",0.527573374233551,0.0662389278101375
